Age,Gender,Tenure,Usage Frequency,Support Calls,Payment Delay,Subscription Type,Contract Length,Total Spend,Last Interaction,Churn
37,Female,57,19,0,16,Basic,Annual,798,10,No
30,Female,30,29,8,25,Premium,Quarterly,817,18,Yes
41,Female,25,12,0,24,Premium,Quarterly,970,7,No
33,Female,5,12,4,2,Standard,Annual,362,22,No
62,Female,22,17,3,21,Premium,Annual,577,14,No
65,Male,42,16,6,12,Premium,Monthly,585,4,No
38,Female,44,13,9,24,Premium,Monthly,869,15,Yes
45,Male,9,11,8,4,Basic,Annual,926,13,No
53,Male,2,13,7,11,Premium,Monthly,459,29,No
47,Female,3,16,9,16,Standard,Monthly,803,29,No
45,Male,47,27,5,18,Standard,Monthly,936,3,Yes
49,Female,56,30,1,28,Basic,Monthly,951,19,Yes
51,Male,55,2,7,28,Premium,Quarterly,246,21,Yes
29,Female,57,9,7,12,Premium,Annual,755,26,No
29,Female,54,16,10,10,Premium,Monthly,887,17,No
59,Female,33,6,0,29,Premium,Monthly,527,11,Yes
46,Female,3,12,4,22,Premium,Monthly,522,21,Yes
27,Male,37,5,8,14,Basic,Annual,274,11,No
21,Male,38,5,3,27,Standard,Annual,477,12,No
45,Female,18,17,8,22,Premium,Monthly,702,5,Yes
26,Female,47,15,10,15,Basic,Annual,972,9,No
40,Male,55,10,6,30,Standard,Quarterly,477,14,Yes
35,Female,19,13,2,15,Standard,Monthly,470,28,No
25,Female,22,17,7,29,Basic,Annual,138,22,Yes
20,Female,21,23,9,16,Premium,Monthly,468,28,No
47,Male,5,26,3,22,Basic,Annual,376,26,No
61,Male,38,16,0,28,Basic,Monthly,367,25,No
63,Male,60,24,5,3,Premium,Quarterly,536,30,No
63,Male,50,12,10,24,Standard,Annual,775,20,Yes
30,Male,52,26,6,11,Basic,Annual,370,29,No
46,Female,42,21,8,13,Premium,Annual,264,12,No
65,Male,14,3,4,10,Premium,Monthly,422,7,Yes
23,Female,29,22,8,18,Standard,Annual,439,13,Yes
63,Female,39,29,10,27,Standard,Quarterly,289,6,Yes
53,Male,40,22,2,1,Standard,Monthly,752,11,No
30,Female,3,11,7,13,Premium,Annual,849,3,No
57,Male,42,25,9,12,Standard,Quarterly,277,19,No
52,Female,28,9,7,19,Standard,Monthly,142,25,Yes
53,Male,34,21,7,12,Premium,Annual,205,24,No
24,Male,37,18,1,2,Premium,Quarterly,704,25,No
48,Female,56,27,10,30,Standard,Quarterly,335,9,Yes
62,Female,3,9,7,11,Premium,Monthly,477,11,No
36,Male,46,9,5,19,Standard,Annual,705,23,Yes
55,Male,43,30,2,14,Premium,Annual,845,15,No
42,Female,58,17,5,7,Basic,Quarterly,273,7,No
65,Female,36,8,6,21,Basic,Monthly,966,21,Yes
31,Female,55,15,1,4,Basic,Quarterly,178,17,No
59,Female,14,16,6,16,Basic,Annual,222,19,No
53,Female,33,16,9,23,Standard,Annual,755,9,Yes
22,Male,46,20,9,20,Premium,Monthly,585,17,Yes
63,Female,7,20,1,15,Premium,Annual,777,11,No
46,Female,43,6,1,18,Premium,Annual,893,2,No
22,Female,59,9,4,15,Premium,Annual,335,13,No
34,Female,21,4,4,29,Premium,Annual,115,29,Yes
22,Male,17,1,10,25,Basic,Quarterly,770,28,No
23,Female,46,16,6,15,Standard,Monthly,487,11,No
24,Female,43,1,6,30,Premium,Quarterly,517,5,Yes
38,Male,18,24,7,14,Basic,Annual,630,4,No
61,Male,20,27,5,10,Premium,Monthly,568,3,No
33,Male,44,2,6,17,Standard,Quarterly,970,4,Yes
46,Male,37,8,5,18,Premium,Quarterly,277,4,Yes
55,Male,12,22,4,6,Standard,Monthly,183,4,No
34,Male,1,23,10,8,Premium,Quarterly,887,22,No
64,Female,53,20,8,0,Standard,Monthly,200,24,No
59,Female,14,9,8,12,Basic,Monthly,961,6,No
33,Female,23,20,9,21,Basic,Annual,197,16,Yes
55,Male,2,5,8,13,Standard,Quarterly,307,27,Yes
54,Female,22,3,5,22,Premium,Quarterly,471,24,Yes
35,Male,23,6,5,4,Premium,Monthly,547,23,No
45,Female,21,15,4,12,Standard,Annual,308,27,No
46,Male,20,8,7,17,Premium,Annual,121,21,No
32,Male,49,10,10,23,Premium,Annual,928,22,Yes
54,Female,10,26,5,13,Premium,Annual,643,15,No
44,Male,9,7,2,21,Standard,Quarterly,688,20,No
33,Female,47,11,6,28,Standard,Quarterly,369,24,Yes
31,Male,1,17,0,18,Standard,Monthly,440,3,No
33,Female,42,24,6,10,Basic,Annual,476,23,No
63,Male,58,24,2,24,Standard,Monthly,581,21,No
57,Male,20,3,6,16,Standard,Monthly,473,30,Yes
50,Male,9,7,6,22,Premium,Annual,274,3,No
53,Male,32,28,1,3,Standard,Annual,755,30,No
18,Male,37,18,6,10,Basic,Monthly,952,27,No
55,Female,23,24,4,27,Basic,Annual,271,10,Yes
38,Female,44,29,2,3,Premium,Quarterly,918,14,No
61,Female,18,5,10,10,Basic,Annual,199,10,Yes
35,Male,37,15,7,27,Premium,Quarterly,158,28,Yes
47,Female,57,2,10,25,Premium,Quarterly,421,1,Yes
51,Male,56,18,5,16,Standard,Monthly,779,16,Yes
64,Female,30,14,4,0,Basic,Annual,425,9,No
58,Male,45,10,7,3,Basic,Quarterly,737,10,No
56,Male,59,2,3,28,Basic,Quarterly,448,12,No
25,Female,55,22,4,19,Standard,Annual,174,16,No
58,Male,3,14,3,24,Standard,Annual,388,5,No
63,Male,4,21,5,19,Basic,Quarterly,319,5,No
18,Female,35,27,9,30,Premium,Monthly,592,30,Yes
64,Female,56,8,6,20,Premium,Monthly,886,8,Yes
57,Female,46,13,9,11,Premium,Annual,949,19,No
20,Female,46,2,6,16,Standard,Annual,285,12,Yes
59,Male,22,16,8,11,Premium,Annual,825,9,No
22,Female,46,30,5,26,Standard,Annual,193,23,Yes
37,Female,13,11,0,4,Standard,Monthly,451,1,No
53,Female,2,18,6,20,Premium,Quarterly,615,4,No
57,Female,28,8,1,26,Standard,Annual,699,22,No
25,Male,58,1,7,10,Standard,Quarterly,752,18,No
23,Male,35,24,4,13,Standard,Annual,635,29,No
43,Male,53,27,2,6,Premium,Monthly,527,11,No
60,Female,26,6,2,16,Standard,Annual,125,12,No
63,Male,34,6,4,26,Premium,Monthly,163,24,No
23,Female,24,1,10,1,Premium,Quarterly,750,15,No
20,Male,40,22,3,15,Premium,Quarterly,911,1,No
29,Male,41,15,0,23,Standard,Monthly,760,1,No
58,Male,34,9,3,25,Standard,Monthly,748,20,No
25,Male,34,20,8,9,Basic,Annual,973,16,No
65,Female,45,18,0,5,Standard,Quarterly,974,23,No
44,Male,40,8,8,29,Basic,Quarterly,827,7,Yes
38,Male,25,6,2,28,Premium,Quarterly,148,30,No
34,Female,51,15,2,17,Standard,Annual,986,20,No
24,Male,50,20,4,28,Basic,Annual,649,12,No
63,Female,39,19,5,30,Premium,Monthly,523,6,Yes
35,Male,33,29,4,18,Premium,Monthly,189,6,No
43,Female,20,17,6,26,Standard,Monthly,531,8,Yes
21,Male,44,21,10,10,Premium,Monthly,680,22,No
21,Female,35,23,3,1,Standard,Monthly,688,24,No
35,Female,34,10,1,13,Standard,Quarterly,594,22,No
37,Male,23,8,5,29,Basic,Monthly,152,10,No
20,Male,30,26,8,21,Basic,Monthly,850,3,Yes
46,Male,44,6,8,28,Basic,Annual,223,6,Yes
21,Female,33,12,10,25,Standard,Quarterly,241,29,Yes
36,Female,49,6,7,19,Premium,Quarterly,802,10,Yes
28,Female,55,18,1,22,Basic,Annual,349,7,Yes
20,Male,1,6,4,27,Premium,Annual,828,20,No
39,Male,16,21,9,5,Basic,Annual,309,6,No
52,Female,28,8,3,14,Premium,Quarterly,531,24,No
30,Female,45,28,1,3,Premium,Monthly,252,22,No
23,Female,21,5,9,3,Premium,Monthly,253,29,No
30,Male,38,18,2,3,Basic,Quarterly,701,3,No
33,Male,16,25,4,17,Standard,Quarterly,407,26,No
60,Male,40,11,10,15,Premium,Monthly,893,11,No
38,Male,28,29,7,22,Basic,Monthly,403,8,Yes
29,Male,32,18,9,30,Premium,Monthly,774,30,Yes
29,Female,8,11,7,19,Standard,Annual,401,6,No
45,Male,31,13,8,27,Premium,Annual,864,1,Yes
20,Male,25,7,4,0,Premium,Quarterly,490,20,No
47,Female,7,19,9,27,Basic,Annual,892,16,No
38,Male,6,7,9,9,Standard,Quarterly,555,12,No
47,Female,5,30,7,8,Standard,Quarterly,370,21,No
64,Female,43,8,1,16,Standard,Annual,854,20,No
44,Male,9,25,8,4,Basic,Annual,952,17,No
24,Male,36,17,2,14,Premium,Quarterly,849,11,No
18,Male,13,19,10,12,Basic,Quarterly,446,24,No
51,Female,6,7,8,30,Standard,Monthly,422,30,Yes
22,Female,1,27,9,26,Basic,Annual,847,18,No
21,Female,38,7,7,22,Standard,Monthly,624,30,Yes
28,Male,26,28,6,0,Standard,Quarterly,385,5,No
49,Male,40,21,0,16,Premium,Quarterly,874,22,No
31,Female,54,6,4,27,Basic,Monthly,878,13,Yes
19,Female,48,9,8,29,Standard,Monthly,997,22,Yes
58,Female,32,9,7,26,Premium,Monthly,931,2,Yes
25,Male,60,18,5,23,Standard,Quarterly,520,22,Yes
28,Male,56,17,7,2,Standard,Quarterly,155,20,No
23,Male,23,21,8,6,Standard,Quarterly,753,1,No
63,Male,13,28,2,26,Basic,Annual,904,20,No
60,Male,34,9,9,21,Standard,Monthly,901,11,Yes
31,Female,40,13,10,16,Standard,Monthly,825,21,Yes
29,Female,28,14,3,30,Basic,Quarterly,448,8,Yes
57,Male,60,14,7,11,Premium,Quarterly,758,18,No
58,Male,10,7,2,6,Standard,Quarterly,889,23,No
42,Male,44,13,7,0,Standard,Quarterly,626,9,No
58,Male,40,17,9,29,Premium,Monthly,187,13,Yes
33,Female,17,9,2,29,Basic,Quarterly,887,3,No
57,Female,2,20,8,23,Basic,Quarterly,123,18,Yes
37,Male,60,16,9,19,Basic,Annual,455,27,Yes
32,Male,18,22,1,7,Basic,Quarterly,133,15,No
47,Male,21,5,10,0,Premium,Monthly,593,9,No
24,Female,43,2,2,30,Standard,Monthly,711,21,Yes
62,Male,45,4,2,4,Basic,Monthly,766,13,No
50,Female,18,7,10,30,Premium,Monthly,914,15,Yes
34,Male,10,21,3,14,Basic,Monthly,230,24,No
21,Female,23,19,5,3,Standard,Quarterly,675,19,No
29,Male,34,14,10,29,Standard,Quarterly,252,16,Yes
27,Female,23,21,0,19,Basic,Annual,672,13,No
41,Male,24,22,1,3,Basic,Monthly,965,26,No
22,Male,47,16,7,14,Premium,Monthly,713,28,No
65,Female,55,1,5,16,Standard,Annual,188,7,Yes
43,Female,13,4,2,4,Standard,Quarterly,826,7,No
64,Male,11,22,0,29,Basic,Annual,184,14,No
21,Female,47,30,4,9,Premium,Monthly,259,26,No
45,Male,21,6,4,17,Basic,Annual,872,10,No
49,Male,14,24,7,12,Premium,Monthly,899,2,No
65,Male,46,20,4,17,Basic,Annual,789,1,No
52,Male,21,5,10,29,Basic,Quarterly,464,30,Yes
35,Female,39,7,1,17,Standard,Quarterly,379,16,No
47,Male,33,14,4,25,Basic,Annual,113,9,No
48,Male,26,18,3,10,Basic,Annual,172,28,No
29,Male,41,23,1,26,Basic,Annual,479,6,No
23,Male,12,15,10,10,Standard,Quarterly,520,30,No
38,Female,47,11,0,23,Premium,Annual,203,4,Yes
60,Female,15,11,2,18,Basic,Monthly,339,14,No
40,Male,32,30,6,6,Standard,Quarterly,129,22,No
32,Male,55,19,9,19,Premium,Annual,828,24,Yes
23,Male,27,1,1,19,Premium,Monthly,151,3,No
38,Male,35,29,4,5,Basic,Monthly,905,20,No
29,Male,60,30,5,21,Premium,Annual,923,13,Yes
43,Female,18,8,0,16,Standard,Annual,335,30,No
51,Male,4,28,0,23,Basic,Quarterly,216,3,No
32,Female,48,11,0,25,Premium,Monthly,990,30,Yes
51,Male,22,3,9,13,Premium,Quarterly,411,16,Yes
58,Female,52,14,10,15,Basic,Annual,741,11,No
57,Male,4,14,3,25,Basic,Monthly,398,11,No
37,Female,28,23,3,4,Standard,Annual,782,20,No
21,Male,15,14,4,2,Standard,Annual,319,14,No
62,Male,50,4,1,28,Standard,Quarterly,726,6,No
65,Female,8,11,1,7,Standard,Monthly,109,19,No
59,Female,55,10,8,19,Basic,Monthly,603,24,Yes
42,Female,39,27,0,19,Basic,Monthly,533,1,No
27,Female,16,10,6,11,Basic,Quarterly,184,4,No
36,Female,49,16,1,3,Premium,Quarterly,767,14,No
45,Female,30,27,3,5,Basic,Quarterly,416,13,No
32,Male,49,30,5,24,Premium,Monthly,496,28,Yes
44,Female,17,23,4,17,Basic,Monthly,848,20,No
21,Female,11,8,5,8,Standard,Annual,476,19,No
55,Female,60,16,3,30,Basic,Annual,678,29,No
38,Female,34,12,4,6,Premium,Monthly,809,19,No
57,Female,23,1,8,26,Premium,Quarterly,312,23,Yes
21,Male,24,1,10,30,Basic,Quarterly,718,10,Yes
62,Female,15,25,5,11,Basic,Quarterly,986,28,No
47,Female,54,4,0,2,Basic,Annual,190,7,No
62,Male,43,14,3,21,Standard,Quarterly,971,2,No
18,Male,60,30,3,17,Premium,Quarterly,482,7,No
29,Female,32,24,6,19,Standard,Monthly,932,2,Yes
60,Female,17,29,5,13,Premium,Monthly,661,20,No
58,Female,18,30,9,17,Premium,Monthly,640,6,No
43,Female,3,27,4,18,Basic,Annual,965,10,No
43,Male,13,29,6,25,Basic,Annual,831,23,No
25,Female,48,24,4,2,Premium,Quarterly,667,16,No
57,Male,2,1,5,16,Standard,Annual,397,19,Yes
38,Female,27,11,1,2,Premium,Monthly,841,19,No
30,Male,45,30,10,25,Standard,Annual,111,19,Yes
32,Female,39,10,5,10,Basic,Annual,347,15,No
45,Male,7,4,4,5,Basic,Quarterly,938,20,No
39,Female,34,10,1,26,Premium,Annual,455,25,Yes
46,Female,33,7,3,1,Premium,Monthly,951,11,No
44,Female,10,15,6,10,Premium,Annual,270,11,No
65,Female,11,20,9,14,Standard,Monthly,562,13,No
36,Female,36,20,8,14,Basic,Quarterly,169,2,No
55,Female,14,19,7,9,Standard,Annual,416,17,No
26,Female,30,9,5,0,Basic,Monthly,539,15,No
19,Female,27,14,10,30,Basic,Quarterly,859,17,Yes
25,Male,45,29,8,20,Premium,Quarterly,774,1,Yes
37,Male,36,15,8,7,Standard,Annual,612,3,No
42,Male,30,10,8,26,Premium,Annual,848,12,Yes
27,Female,21,30,5,8,Premium,Monthly,987,30,No
57,Female,45,18,10,0,Standard,Annual,209,27,No
47,Male,39,30,7,11,Premium,Monthly,694,7,No
19,Male,21,27,9,7,Premium,Quarterly,675,16,No
26,Male,5,28,7,26,Premium,Monthly,215,22,No
44,Male,30,30,10,2,Basic,Annual,637,14,No
37,Female,6,8,6,14,Basic,Annual,274,9,No
40,Female,21,13,6,28,Basic,Quarterly,535,3,No
28,Male,50,22,0,6,Standard,Annual,935,24,No
47,Male,60,1,7,23,Standard,Quarterly,902,26,Yes
51,Male,27,8,4,18,Premium,Annual,958,15,No
35,Female,5,14,6,27,Basic,Monthly,689,19,Yes
31,Male,53,28,7,26,Basic,Annual,576,28,Yes
65,Female,34,29,8,4,Premium,Monthly,643,18,No
49,Female,57,18,1,12,Standard,Annual,982,18,No
54,Female,52,24,10,8,Basic,Annual,184,29,No
60,Male,17,5,0,12,Standard,Monthly,769,26,No
63,Male,7,15,10,15,Standard,Monthly,105,19,No
25,Male,47,19,10,30,Standard,Monthly,928,21,Yes
44,Female,37,28,4,4,Premium,Annual,899,13,No
49,Male,42,26,1,23,Basic,Monthly,768,11,No
37,Male,40,25,0,22,Standard,Annual,263,5,No
65,Female,47,4,10,14,Basic,Annual,160,17,Yes
22,Male,3,30,0,19,Premium,Quarterly,761,9,No
44,Female,12,24,8,19,Basic,Monthly,464,21,No
29,Male,7,2,6,21,Basic,Monthly,398,20,No
57,Male,45,12,1,26,Standard,Monthly,676,24,No
24,Female,46,4,7,25,Basic,Quarterly,340,14,Yes
53,Male,38,15,1,16,Standard,Quarterly,127,22,No
59,Male,40,7,4,29,Basic,Quarterly,606,11,No
54,Male,7,2,10,21,Basic,Annual,354,23,Yes
36,Female,56,22,7,5,Basic,Annual,537,14,No
37,Female,20,1,7,22,Premium,Quarterly,273,3,Yes
59,Male,34,10,5,13,Standard,Monthly,865,2,No
20,Male,39,22,7,12,Basic,Quarterly,596,24,No
46,Female,1,7,3,18,Premium,Quarterly,665,5,No
36,Female,14,22,10,9,Basic,Annual,522,2,No
38,Female,59,23,0,18,Standard,Quarterly,779,5,No
52,Male,24,23,0,2,Standard,Monthly,439,2,No
27,Female,30,4,8,2,Standard,Annual,219,9,No
38,Male,50,30,3,28,Basic,Quarterly,987,27,No
27,Female,12,16,2,14,Premium,Monthly,256,22,No
55,Female,10,2,4,27,Standard,Quarterly,655,23,Yes
59,Female,10,20,6,19,Premium,Quarterly,136,19,No
32,Male,29,7,1,14,Basic,Quarterly,859,4,No
28,Male,3,14,1,14,Standard,Annual,514,1,No
54,Female,17,29,4,6,Standard,Annual,700,12,No
45,Female,22,29,1,2,Basic,Annual,461,28,No
60,Female,57,10,1,25,Premium,Annual,708,23,No
49,Male,4,23,9,13,Standard,Annual,406,7,No
38,Female,17,28,0,1,Premium,Quarterly,503,17,No
39,Male,49,9,8,26,Basic,Monthly,437,30,Yes
34,Female,23,27,3,14,Basic,Monthly,585,12,No
65,Male,46,23,8,20,Premium,Annual,571,29,Yes
57,Male,17,20,1,14,Standard,Annual,885,18,No
21,Female,40,12,10,15,Basic,Quarterly,584,13,No
33,Female,12,18,5,12,Basic,Annual,758,13,No
26,Female,7,7,6,16,Standard,Quarterly,732,19,No
55,Male,53,19,4,27,Basic,Monthly,786,28,No
42,Male,54,30,4,26,Basic,Quarterly,254,10,No
53,Male,25,21,3,25,Premium,Annual,354,6,No
54,Female,15,18,9,14,Standard,Annual,108,27,No
31,Female,32,16,1,10,Standard,Quarterly,783,16,No
59,Female,46,27,0,26,Standard,Quarterly,364,7,Yes
23,Male,27,25,9,21,Premium,Annual,378,9,Yes
53,Female,14,28,1,18,Standard,Monthly,219,7,No
45,Female,10,29,6,13,Premium,Monthly,150,9,No
36,Male,28,5,1,29,Standard,Quarterly,280,6,No
59,Female,40,7,4,12,Standard,Monthly,113,18,No
23,Female,54,11,8,8,Standard,Monthly,529,10,No
37,Male,49,26,1,23,Standard,Annual,136,2,No
29,Female,5,30,3,0,Standard,Monthly,863,5,No
57,Female,12,27,2,20,Premium,Quarterly,690,9,No
42,Female,24,26,8,24,Premium,Annual,899,25,Yes
44,Female,58,12,8,7,Premium,Annual,454,26,No
55,Female,1,28,4,15,Premium,Quarterly,614,29,No
40,Male,30,17,8,9,Premium,Quarterly,807,9,No
24,Male,11,8,5,22,Standard,Monthly,134,22,No
56,Male,34,5,9,18,Basic,Monthly,569,17,Yes
57,Female,8,14,4,20,Premium,Monthly,215,4,No
28,Female,10,30,1,11,Standard,Monthly,632,23,No
22,Male,5,6,8,25,Premium,Annual,349,8,No
61,Female,32,1,8,17,Premium,Annual,497,9,Yes
34,Male,58,16,1,1,Premium,Quarterly,880,6,No
59,Male,58,24,1,12,Premium,Monthly,829,21,No
53,Female,51,2,9,17,Premium,Quarterly,836,12,Yes
51,Female,56,14,4,16,Standard,Monthly,348,20,No
24,Male,36,30,1,29,Premium,Annual,561,12,No
22,Male,39,2,2,26,Basic,Quarterly,346,27,No
51,Female,11,1,1,13,Standard,Quarterly,930,10,No
63,Female,47,9,5,30,Basic,Quarterly,990,1,Yes
22,Male,18,21,2,20,Premium,Annual,613,18,No
39,Female,48,12,3,23,Premium,Annual,619,18,No
35,Female,30,18,3,24,Premium,Annual,414,2,Yes
41,Male,48,23,3,10,Premium,Annual,699,12,No
53,Female,29,21,10,12,Premium,Annual,172,22,No
20,Male,25,1,0,14,Premium,Quarterly,586,19,No
35,Female,37,12,5,22,Basic,Quarterly,872,3,Yes
62,Female,2,30,1,18,Premium,Annual,194,19,No
63,Female,8,25,9,20,Basic,Monthly,706,27,No
47,Male,37,5,9,0,Standard,Quarterly,511,2,No
27,Female,15,28,0,14,Basic,Annual,123,26,No
46,Male,39,19,6,14,Standard,Monthly,532,6,No
44,Female,34,4,6,24,Premium,Annual,771,9,Yes
48,Male,38,15,5,12,Premium,Annual,403,17,No
40,Male,18,21,6,10,Premium,Quarterly,341,13,No
35,Female,17,6,1,10,Basic,Monthly,578,1,No
52,Male,23,22,8,11,Basic,Annual,375,30,No
59,Female,14,18,0,21,Standard,Monthly,424,13,Yes
29,Male,44,13,10,28,Standard,Monthly,665,8,Yes
60,Female,31,26,10,9,Premium,Quarterly,242,24,No
46,Female,5,26,2,20,Basic,Quarterly,656,14,No
48,Female,16,7,10,1,Standard,Annual,595,25,No
37,Male,29,13,8,26,Premium,Monthly,871,4,Yes
58,Male,16,26,7,25,Basic,Monthly,111,11,No
26,Female,8,7,10,14,Standard,Quarterly,165,17,No
22,Male,41,21,9,5,Premium,Monthly,262,15,No
65,Female,13,29,10,26,Standard,Annual,101,21,Yes
20,Male,58,9,10,6,Premium,Annual,719,23,No
54,Male,11,14,0,18,Premium,Annual,158,25,No
51,Female,19,23,1,16,Standard,Quarterly,686,26,No
51,Male,21,26,3,21,Premium,Quarterly,160,11,No
30,Male,41,15,1,2,Basic,Quarterly,557,28,No
38,Female,7,9,8,8,Premium,Quarterly,712,13,No
25,Female,50,15,1,28,Basic,Monthly,252,16,Yes
20,Female,50,9,5,10,Basic,Quarterly,199,15,No
65,Male,52,8,2,10,Basic,Quarterly,890,5,No
58,Male,27,4,7,26,Basic,Monthly,375,21,Yes
43,Female,29,8,4,17,Standard,Quarterly,439,18,No
27,Female,7,28,4,5,Premium,Quarterly,702,17,No
53,Male,50,23,6,9,Basic,Monthly,648,17,No
43,Male,54,13,10,17,Standard,Monthly,896,27,Yes
31,Female,24,19,10,10,Standard,Quarterly,809,10,No
35,Male,52,15,5,9,Standard,Monthly,375,7,No
43,Male,14,12,3,15,Standard,Quarterly,285,12,No
32,Female,60,24,5,9,Standard,Quarterly,921,18,No
32,Female,56,26,4,4,Basic,Annual,159,5,No
39,Male,47,17,5,14,Premium,Annual,806,24,No
18,Male,21,1,0,23,Basic,Annual,749,26,No
51,Female,5,25,1,15,Basic,Monthly,273,17,No
26,Female,4,25,0,14,Standard,Monthly,312,24,No
54,Male,55,18,3,1,Basic,Quarterly,939,18,No
45,Male,57,13,1,15,Standard,Monthly,363,16,No
63,Female,29,5,8,25,Premium,Quarterly,808,3,Yes
29,Male,6,29,6,5,Basic,Monthly,758,13,No
42,Female,15,3,2,9,Standard,Annual,146,18,No
59,Female,46,2,0,11,Standard,Annual,135,28,Yes
29,Male,48,20,4,25,Premium,Annual,953,16,No
49,Male,59,23,6,12,Basic,Annual,119,4,No
54,Female,22,11,10,23,Premium,Monthly,294,26,Yes
51,Female,26,29,7,16,Basic,Quarterly,583,25,Yes
26,Female,50,6,7,17,Basic,Annual,199,24,Yes
48,Male,40,18,2,13,Basic,Quarterly,893,21,No
36,Female,27,13,9,7,Premium,Annual,272,13,No
49,Female,9,3,7,14,Standard,Quarterly,316,5,No
60,Male,54,1,4,20,Premium,Monthly,273,14,Yes
37,Female,26,11,6,16,Premium,Quarterly,211,28,Yes
65,Male,43,25,4,9,Premium,Quarterly,593,10,No
34,Male,28,29,1,19,Premium,Monthly,347,29,No
63,Female,10,12,2,10,Premium,Quarterly,620,4,No
64,Male,41,14,3,11,Basic,Quarterly,119,16,No
19,Male,50,9,2,0,Basic,Annual,518,12,No
63,Male,19,23,1,18,Basic,Monthly,307,6,No
35,Male,19,4,10,1,Basic,Monthly,512,25,No
21,Female,52,28,6,7,Basic,Quarterly,818,20,No
33,Male,11,22,4,26,Basic,Monthly,951,11,No
59,Male,31,26,7,26,Standard,Annual,379,1,Yes
45,Male,18,10,3,7,Standard,Annual,607,10,No
53,Male,6,8,5,27,Premium,Annual,960,25,No
31,Female,43,11,6,6,Basic,Annual,741,12,No
54,Male,24,30,7,25,Standard,Annual,489,6,Yes
21,Female,26,8,8,19,Basic,Annual,711,9,Yes
62,Female,2,30,10,24,Premium,Annual,364,24,Yes
47,Female,54,12,10,25,Standard,Monthly,289,4,Yes
21,Female,12,23,5,11,Premium,Quarterly,911,12,No
20,Female,34,10,3,30,Standard,Quarterly,246,7,Yes
20,Male,45,8,3,20,Standard,Annual,697,22,No
60,Male,47,7,2,27,Premium,Quarterly,425,9,No
52,Female,40,2,1,19,Basic,Quarterly,412,5,No
34,Male,55,25,1,24,Basic,Quarterly,491,25,No
64,Male,10,22,7,24,Standard,Monthly,667,15,No
55,Male,20,11,0,10,Standard,Quarterly,447,10,No
42,Male,27,17,5,8,Premium,Monthly,961,22,No
21,Male,41,25,6,0,Premium,Quarterly,742,29,No
60,Male,40,22,4,26,Basic,Annual,326,20,No
22,Male,35,6,10,5,Basic,Monthly,197,10,No
30,Female,42,17,1,22,Standard,Annual,862,6,No
38,Female,14,14,4,10,Premium,Monthly,439,2,No
50,Male,55,3,6,23,Basic,Quarterly,670,21,Yes
23,Male,45,8,3,4,Standard,Annual,176,1,No
41,Female,45,17,3,12,Premium,Quarterly,537,20,No
43,Female,24,25,9,5,Basic,Quarterly,705,7,No
28,Male,47,20,8,19,Premium,Monthly,819,7,Yes
33,Male,22,29,8,20,Premium,Monthly,679,20,No
20,Male,13,12,4,9,Standard,Annual,329,21,No
35,Female,45,23,0,19,Standard,Quarterly,103,13,No
24,Male,56,10,1,17,Premium,Monthly,917,16,No
53,Male,53,11,8,11,Basic,Annual,201,29,No
29,Male,44,24,1,9,Basic,Quarterly,606,23,No
52,Female,54,13,5,26,Standard,Annual,931,7,Yes
65,Female,10,8,3,12,Standard,Annual,187,16,No
42,Male,19,21,0,24,Standard,Quarterly,379,10,No
30,Female,60,13,1,28,Premium,Monthly,877,26,Yes
20,Male,53,5,4,11,Standard,Annual,519,22,No
64,Male,19,23,2,12,Premium,Annual,421,4,No
64,Female,60,14,4,28,Standard,Quarterly,368,6,Yes
27,Male,58,18,8,4,Standard,Annual,350,25,No
31,Female,22,20,9,12,Basic,Monthly,431,19,No
19,Male,28,19,10,20,Standard,Monthly,724,15,Yes
50,Female,30,26,6,20,Basic,Quarterly,682,4,Yes
61,Male,6,9,6,18,Premium,Monthly,373,14,No
26,Female,43,20,5,12,Premium,Quarterly,370,11,No
21,Male,10,11,10,27,Standard,Monthly,384,7,No
51,Female,53,8,3,10,Standard,Quarterly,302,17,No
35,Male,13,30,3,5,Standard,Quarterly,685,25,No
56,Male,9,1,9,11,Premium,Quarterly,958,29,Yes
60,Male,36,6,2,13,Standard,Annual,913,24,No
42,Male,4,1,10,14,Standard,Annual,443,2,Yes
51,Male,32,30,8,24,Basic,Annual,230,27,Yes
51,Female,7,9,9,14,Standard,Annual,890,24,No
61,Male,38,8,3,21,Premium,Annual,915,9,No
21,Female,11,29,10,30,Standard,Quarterly,126,10,Yes
51,Female,37,12,2,9,Premium,Annual,985,28,No
47,Male,1,13,5,20,Standard,Annual,730,17,No
24,Male,47,11,4,16,Standard,Annual,736,9,No
58,Female,44,28,3,24,Basic,Monthly,355,23,Yes
33,Male,55,1,9,9,Premium,Quarterly,408,1,No
60,Female,9,6,7,26,Standard,Quarterly,585,2,No
49,Male,33,10,4,4,Premium,Monthly,178,11,No
61,Female,44,29,1,21,Standard,Monthly,507,12,Yes
52,Male,24,10,0,5,Basic,Annual,666,7,No
44,Male,15,12,5,9,Basic,Annual,328,19,No
38,Female,26,9,9,30,Premium,Quarterly,473,1,Yes
38,Male,7,29,3,29,Basic,Quarterly,407,14,No
21,Female,49,7,1,16,Premium,Quarterly,453,9,No
57,Male,14,25,9,29,Premium,Annual,507,16,No
55,Female,40,25,3,21,Standard,Monthly,182,10,Yes
